,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
248,23207,23.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,10,11.322241389964427
249,12636,30.0,5.0,Fog,Low,0,Buffet,motorcycle,0.0,No,,37,19.090842139112116
250,8172,32.0,4.4,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,21.606471541926535
251,28797,35.0,,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,33.51116383977906
252,32563,39.0,4.0,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,40,20.063426737332744
253,20408,20.0,3.2,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,39,30.227091034327227
254,45011,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,30,7413.272149871458
255,13349,34.0,4.7,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,41,25.475029507646852
256,6697,20.0,5.0,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,14,22.644473839635083
257,11294,29.0,4.7,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,24,21.980416267277647
258,23464,32.0,4.8,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,29,5.661121254147949
259,31963,31.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,7.892521019135371
260,34712,25.0,4.3,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,34,22.569253915337004
261,41455,36.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,22.090080453982104
262,44678,26.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20.366942026592014
263,10356,35.0,4.4,Stormy,Jam,0,Snack,motorcycle,2.0,No,Urban,37,14.473460111718754
264,29755,27.0,4.9,Fog,Low,1,Buffet,scooter,1.0,No,Urban,18,5.017189574133971
265,37679,,,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,8.49168153096395
266,26644,31.0,5.0,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,13.786808395239627
267,446,37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,19.020328940430613
268,30565,24.0,4.9,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,33,17.55128638353163
269,33855,26.0,4.7,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,18,4.984761233273919
270,29313,21.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,25,16.761976375801957
271,15337,27.0,4.8,Sandstorms,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,10.861906044385966
272,5011,38.0,4.1,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,37,14.957591699539874
273,14,25.0,4.0,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,10.367714138429632
274,24681,35.0,4.5,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,26,17.627559865774202
275,26442,30.0,4.9,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,32.389879699414685
276,2723,25.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,,Urban,12,15.789083740537258
277,23238,24.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,17.58829207615476
278,25603,37.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,5.093048347592376
279,35331,27.0,4.9,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,10,12.729431484791816
280,13211,25.0,3.9,Sunny,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,45,9.970921285821962
281,518,26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,24.726412863542205
282,32428,23.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,15.048585780623272
283,6935,31.0,4.0,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,31,7.89439887548589
284,6541,29.0,5.0,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,13,13.576196748832933
285,27400,29.0,4.6,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,13,20.05887401213785
286,17280,25.0,4.0,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,35,21.94741508369494
287,13067,32.0,4.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,12.456969260368892
288,13108,35.0,4.7,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,33,8.150297229897113
289,41760,30.0,4.9,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,19.230888559948895
290,31740,22.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,5.495982669940504
291,2525,34.0,4.7,Cloudy,Jam,2,Drinks,electric_scooter,2.0,Yes,Urban,41,19.009238897731265
292,14243,26.0,4.4,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,13.73892065417482
293,41363,38.0,5.0,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,15.279693274929171
294,2944,36.0,3.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,34,21.620934822672993
295,21165,30.0,4.8,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,20.099834555193443
296,23988,22.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,23,7.478314509657783
297,27116,26.0,4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,19.208678584665968
298,21764,27.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,5.433783233863368
299,19675,25.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,16,5.186354856593318
300,8166,35.0,4.0,Cloudy,Medium,2,Drinks,scooter,2.0,No,Urban,34,33.68175462067523
301,15379,34.0,4.8,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,30,13.589068461487463
302,34437,31.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,46,19.936140592788906
303,41938,25.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,15,5.093177723414644
304,44983,37.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.892521019135371
305,3331,26.0,4.3,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,34,2.63053758009452
306,16418,37.0,4.3,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,45,29.87556235784594
307,41672,30.0,4.9,Fog,Jam,1,Snack,scooter,3.0,Yes,Semi-Urban,48,21.985095375039343
308,8326,35.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,5.4322154050585985
309,36593,26.0,4.6,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,26.405040940134867
310,3715,37.0,4.2,Stormy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,34,12.007005963428615
311,30661,39.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,28,21.7066777991342
312,38863,27.0,4.5,Sunny,High,2,Snack,electric_scooter,1.0,No,Urban,17,2.747724812747128
313,11347,25.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,19,8.14787181605234
314,43566,28.0,4.5,Windy,High,1,Buffet,scooter,1.0,No,Urban,13,5.214252411946869
315,20300,28.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,21,15.074351930064894
316,25029,31.0,4.7,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,27,5.661121254147949
317,28342,,,,,0,Buffet,motorcycle,1.0,No,Metropolitian,39,31.18732737700634
318,14842,28.0,4.9,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,38,26.530065260700734
319,27025,39.0,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,20,14.152800689506924
320,43768,21.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Urban,15,14.408072404915211
321,22096,33.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,,26,15.78634179733712
322,11514,27.0,5.0,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,35.45618287377042
323,13341,38.0,4.9,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,23,24.727068303582328
324,6513,38.0,4.8,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,27,19.015662726370056
325,45299,23.0,4.8,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,14,15.785445386356129
326,18712,38.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,54,33.08683653142304
327,3142,39.0,5.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,10620.016724642483
328,45014,20.0,4.2,Sunny,High,0,Snack,motorcycle,1.0,Yes,Metropolitian,44,5.263878944553924
329,26270,34.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,5.661121254147949
330,1289,33.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,35,16.29092611664454
331,2778,29.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,19.813917054109016
332,23373,21.0,4.6,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,19.329889259905126
333,31703,35.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,41,17.627559865774202
334,42444,33.0,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,,23,31.136136932686078
335,37116,,,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,16,2.830560695427386
336,22276,33.0,4.6,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,5.433978044332414
337,12019,20.0,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20.366114542041313
338,24406,23.0,4.8,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,12.732386188187691
339,45460,20.0,5.0,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,15,15.080007619158293
340,41370,,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,18,13622.48973603231
341,17468,26.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,21,15.110077312080604
342,40874,28.0,5.0,Fog,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15,5.430711742831807
343,14454,21.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,22,15.460149513179086
344,11117,24.0,4.6,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,17.62774564035643
345,2184,28.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,28,33.599928739743305
346,41058,23.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,17,2.4928975435409892
347,39726,24.0,4.8,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,12.592504734147049
348,15627,29.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,16.806858002868797
349,5500,22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,10.871591218912169
350,40542,23.0,4.8,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,15,33.87412708623808
351,37032,,,,,3,Snack,bicycle,1.0,No,Metropolitian,30,27.40959305084225
352,31274,39.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,2.518989047474407
353,36282,32.0,4.1,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,43,7.89483053181105
354,41736,31.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,7.522774156796851
355,35701,32.0,4.7,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,32,5.661121254147949
356,23260,29.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,18,10.527017914816488
357,45171,20.0,4.9,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,5.09242679117893
358,12618,35.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,42,19.813917054109016
359,10124,32.0,4.3,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,19.08757188673179
360,39076,30.0,4.5,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,35.322809171238795
361,11064,22.0,5.0,Windy,High,2,Meal,electric_scooter,0.0,No,Urban,10,10.869698286239947
362,24874,32.0,4.5,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,7.638279797977595
363,44074,22.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,5.433974570434554
364,10590,30.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,31.20541907189645
365,878,29.0,4.8,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10,6.895631095444596
366,366,35.0,4.8,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,12.733678439796202
367,11156,28.0,4.2,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,38,18.41279073186822
368,10034,29.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,,Urban,10,16.299907499668766
369,33712,27.0,4.9,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,2.631038168442294
370,34831,37.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20.05887401213785
371,15681,35.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40,16.761976375801957
372,26659,23.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,23,21.977720574272627
373,30751,23.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,34,19.509742964294226
374,17729,30.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,19.813917054109016
375,37929,31.0,5.0,Cloudy,Jam,1,Meal,scooter,3.0,No,Metropolitian,48,29.87743360316183
376,22166,26.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,5.431985093665089
377,6885,34.0,4.5,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30,17.62779549003852
378,15694,20.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,11,29.370878561502213
379,16526,36.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,17.55097285868628
380,26486,33.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,10.526907204323695
381,11265,29.0,4.9,Stormy,Medium,1,Snack,scooter,,No,Metropolitian,23,20.05598336459313
382,8133,26.0,4.5,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,14,13.636249892868127
383,240,25.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,18.14794439619884
384,44590,37.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,27,28.936306533261458
385,9007,31.0,4.5,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,23.676633882880918
386,26884,,,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,11.490896710151455
387,44426,32.0,4.7,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,12.964185591338834
388,44181,23.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,,18,5.661121254147949
389,36570,27.0,4.4,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,31.136136932686078
390,33947,36.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,19.334954843536263
391,31868,31.0,5.0,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Urban,31,16.573220727760155
392,33804,37.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,5.020861390498396
393,24133,,,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,20,12.96929849741575
394,11452,34.0,4.9,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,32,10.525725079079876
395,1005,28.0,5.0,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,22.56953859546592
396,39758,38.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,,27,13.035639031234563
397,4792,30.0,4.8,Stormy,High,0,Meal,motorcycle,2.0,No,Metropolitian,47,10.910812732011276
398,14238,26.0,4.7,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,32.38856594281898
399,1189,32.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,21.04245695245206
400,27945,39.0,4.1,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,34,2.6316347365582398
401,3510,22.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,24.545674789775962
402,45370,24.0,4.5,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,10,27.576974733045144
403,11133,28.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,18.249150022870623
404,28410,20.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,2.401688953369837
405,16132,39.0,4.7,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,8.146895997931319
406,23149,25.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,15.278531583174559
407,22077,20.0,4.9,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,11,17.46759701429914
408,27225,20.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,23,20.05598336459313
409,7826,25.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,32.39062916523679
410,3866,27.0,4.7,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,17,21.985095375039343
411,38919,29.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,41,19.211572799242045
412,4875,25.0,4.8,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,2.761616339685362
413,22815,22.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,5.015488745271721
414,12401,31.0,4.7,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,21,16.298752705565903
415,36942,24.0,4.0,Fog,Jam,2,Meal,motorcycle,1.0,No,Urban,32,27.57244972106484
416,4340,22.0,4.8,Fog,High,2,Buffet,motorcycle,1.0,No,Urban,28,11.322241389964427
417,28265,21.0,4.5,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,28,24.450661021220505
418,27346,26.0,4.1,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38,29.878147262341205
419,3191,32.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,32,2.632087359586353
420,25548,22.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,23,31.136136932686078
421,16248,32.0,5.0,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,23,10.909819102440748
422,35579,38.0,4.7,Sunny,Jam,2,Snack,motorcycle,0.0,No,,23,21.719117091940614
423,6150,24.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,21.04233553752912
424,37738,27.0,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,7.556422140682674
425,15637,36.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,42,27.575609772676955
426,34352,33.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,5.661121254147949
427,19285,21.0,4.7,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,32,26.410817500802068
428,27966,21.0,5.0,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,22.644473839635083
429,2719,32.0,5.0,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,7.522860186281214
430,26550,21.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,27,29.889126430677766
431,27776,30.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,7.204337562880522
432,25511,29.0,5.0,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,12,2.513375283181169
433,40094,22.0,4.9,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,16,17.824948136047144
434,28203,28.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,16.486200590489563
435,1514,21.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,43,18.417153555941656
436,41461,21.0,4.5,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,18,5.26189370863467
437,24868,38.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,13.787842683958607
438,4147,38.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,5.093055548700199
439,31723,,,,,3,Buffet,scooter,1.0,No,Metropolitian,42,7449.105434930224
440,40018,30.0,3.2,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31,24.544198590442445
441,15485,25.0,4.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,39,22.097305138629093
442,2927,39.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,9.192917027743848
443,37750,27.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,17.555606450286422
444,41397,22.0,4.6,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,10,8.243120916368513
445,21476,26.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,35.28745245384989
446,38129,35.0,4.7,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,27,7.893681399208386
447,22473,33.0,4.9,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,7.181835597503048
448,6977,25.0,4.5,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,5.0378514330385125
449,18246,34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,27.999900423981515
450,21427,,,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,,43,21.978138501493
451,19708,30.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,14.95364723135929
452,25704,,,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,13.80673553320758
453,20254,29.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,4.985941538478817
454,26506,22.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,21.731509051748887
455,4270,22.0,4.6,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,33.76816800989876
456,5276,39.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,24.546620770985182
457,38240,36.0,5.0,Stormy,Low,2,Meal,scooter,1.0,No,Urban,25,29.88537187322636
458,12400,25.0,4.6,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,17,31.11789101885316
459,23485,20.0,4.3,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,43,33.604231622486076
460,9369,25.0,4.5,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,20,13.738939163005458
461,22726,29.0,4.4,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,10.862188659439195
462,28979,34.0,4.5,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,2.5463227749563924
463,1835,28.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Urban,16,2.546329401342057
464,5936,25.0,5.0,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,41,25.475029507646852
465,1875,21.0,4.8,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,43,35.71247863935324
466,1679,25.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,2.6701203090162267
467,5302,35.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,19.09518789542251
468,21878,28.0,4.3,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,41,16.83322615729778
469,13222,39.0,4.7,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,16.299646899660605
470,15773,31.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,16.983359290708307
471,11308,32.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,47,24.544816881672297
472,15793,20.0,4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,16,10.185462035090346
473,25412,25.0,4.5,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,13.58659230312143
474,30467,31.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,17.071149475929804
475,23645,38.0,4.2,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,18.175623071002466
476,34177,28.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,15,10.07425447728282
477,27298,24.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,34,27.410346234935922
478,5571,35.0,4.3,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,45,26.411610401274316
479,14887,24.0,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,12,23.45417880493778
480,22687,27.0,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,18,22.427073546181294
481,33114,33.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,13.038199025734674
482,27330,22.0,5.0,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,4.803232931281211
483,29756,20.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,2.715015484132086
484,45007,38.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,20,15.640483249181454
485,23856,27.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,6.937370217097206
486,37196,21.0,4.7,Stormy,Jam,2,Buffet,scooter,,No,Metropolitian,19,7.640705057976121
487,7989,26.0,4.5,Fog,Low,2,Meal,motorcycle,1.0,No,,18,4.803125765639436
488,16353,27.0,4.3,Sunny,High,0,Buffet,motorcycle,3.0,No,Metropolitian,49,5.4971495990316654
489,34592,26.0,4.5,Sunny,High,2,Snack,scooter,0.0,No,,13,4.985624407883744
490,17929,22.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26,30.220649430845466
491,39421,39.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,27,9.600793783841889
492,13071,34.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,2.728129742463168
493,15331,28.0,4.8,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,11,12.45476444715416
494,30414,31.0,4.7,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,19.015966858929605
495,17781,37.0,4.9,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,23,7.524009850366139
496,43929,39.0,4.8,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,2.496606052378958
497,19722,34.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Semi-Urban,51,22.644473839635083
498,10172,35.0,4.5,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Urban,34,18.245994866996277
